user_id,subscription_date,plan,price_usd
U1080375,2024-04-27 18:35:21,monthly,9.99
U1080397,2024-05-03 00:47:36,monthly,9.99
U1080404,2024-05-06 22:10:46,monthly,9.99
U1080415,2024-05-21 17:44:11,monthly,9.99
U1080416,2024-05-15 19:07:38,monthly,9.99
U1080423,2024-04-27 07:17:02,monthly,9.99
U1080452,2024-06-15 13:18:49,monthly,9.99
U1080462,2024-05-12 17:26:56,monthly,9.99
U1080473,2024-05-18 09:32:01,monthly,9.99
U1080476,2024-06-05 00:08:28,monthly,9.99
U1080487,2024-05-04 04:55:41,monthly,9.99
U1080521,2024-04-27 07:13:06,monthly,9.99
U1080530,2024-04-30 09:40:44,monthly,9.99
U1080562,2024-05-05 06:53:32,yearly,79.99
U1080567,2024-05-06 00:19:46,monthly,9.99
U1080583,2024-05-30 14:22:33,monthly,9.99
U1080586,2024-06-02 08:34:46,monthly,9.99
U1080587,2024-06-06 07:58:50,monthly,9.99
U1080601,2024-04-27 12:49:10,yearly,79.99
U1080618,2024-04-28 03:57:39,monthly,9.99
U1080622,2024-05-08 08:34:45,monthly,9.99
U1080627,2024-04-28 20:56:48,monthly,9.99
U1080648,2024-05-05 17:34:32,monthly,9.99
U1080667,2024-06-02 01:55:41,monthly,9.99
U1080671,2024-04-28 10:01:13,yearly,79.99
U1080678,2024-05-16 04:57:38,monthly,9.99
U1080698,2024-05-05 09:00:48,monthly,9.99
U1080713,2024-04-27 21:41:16,monthly,9.99
U1080723,2024-05-17 22:17:49,yearly,79.99
U1080725,2024-05-02 16:46:39,monthly,9.99
U1080728,2024-05-06 06:28:25,monthly,9.99
U1080733,2024-05-01 01:09:01,monthly,9.99
U1080751,2024-04-30 23:34:06,yearly,79.99
U1080761,2024-05-08 15:48:00,monthly,9.99
U1080782,2024-06-20 01:11:29,monthly,9.99
U1080783,2024-05-05 06:04:46,monthly,9.99
U1080801,2024-05-01 03:16:52,monthly,9.99
U1080812,2024-05-08 20:06:14,yearly,79.99
U1080831,2024-05-14 06:53:44,yearly,79.99
U1080842,2024-04-28 08:41:37,monthly,9.99
U1080859,2024-04-27 04:00:58,yearly,79.99
U1080874,2024-04-27 10:35:39,yearly,79.99
U1080881,2024-05-03 14:23:16,monthly,9.99
U1080915,2024-04-30 17:26:39,yearly,79.99
U1080919,2024-05-07 20:20:55,yearly,79.99
U1080921,2024-04-28 23:25:35,monthly,9.99
U1080934,2024-05-01 04:29:23,monthly,9.99
U1080962,2024-05-02 12:36:57,monthly,9.99
U1080963,2024-05-10 03:37:05,monthly,9.99
U1080986,2024-05-08 13:29:25,monthly,9.99
U1080998,2024-04-29 21:34:07,monthly,9.99
U1081045,2024-05-08 06:13:55,monthly,9.99
U1081079,2024-04-30 17:33:13,yearly,79.99
U1081088,2024-05-02 19:40:27,monthly,9.99
U1081112,2024-05-08 01:13:47,monthly,9.99
U1081144,2024-05-04 19:27:58,monthly,9.99
U1081162,2024-05-17 13:35:11,monthly,9.99
U1081190,2024-04-30 17:49:16,monthly,9.99
U1081197,2024-05-23 16:47:01,yearly,79.99
U1081207,2024-05-11 16:54:52,yearly,79.99
U1081226,2024-04-29 04:32:48,monthly,9.99
U1081240,2024-04-28 20:13:04,yearly,79.99
U1081243,2024-06-03 19:10:24,yearly,79.99
U1081254,2024-05-18 15:39:42,yearly,79.99
U1081265,2024-05-13 05:07:55,monthly,9.99
U1081287,2024-05-05 05:31:42,yearly,79.99
U1081308,2024-04-28 22:08:38,monthly,9.99
U1081314,2024-05-05 19:09:56,yearly,79.99
U1081362,2024-04-30 05:38:18,monthly,9.99
U1081379,2024-07-08 09:20:35,monthly,9.99
U1081386,2024-05-22 05:35:51,monthly,9.99
U1081401,2024-05-26 01:30:50,monthly,9.99
U1081414,2024-04-30 20:25:28,yearly,79.99
U1081457,2024-05-01 20:34:17,monthly,9.99
U1081464,2024-06-01 14:08:58,monthly,9.99
U1081505,2024-05-15 03:07:02,yearly,79.99
U1081511,2024-06-04 02:21:22,monthly,9.99
U1081514,2024-05-12 01:18:53,monthly,9.99
U1081522,2024-05-23 20:50:31,monthly,9.99
U1081528,2024-05-10 03:08:13,monthly,9.99
U1081579,2024-05-21 15:12:13,monthly,9.99
U1081591,2024-04-28 22:12:29,yearly,79.99
U1081596,2024-05-01 00:24:54,monthly,9.99
U1081608,2024-04-28 04:11:36,monthly,9.99
U1081619,2024-04-30 15:52:40,monthly,9.99
U1081625,2024-05-03 20:41:31,monthly,9.99
U1081649,2024-05-08 08:15:23,monthly,9.99
U1081657,2024-05-03 16:54:41,yearly,79.99
U1081674,2024-05-17 11:51:40,monthly,9.99
U1081675,2024-05-05 13:54:00,monthly,9.99
U1081717,2024-05-18 11:13:51,monthly,9.99
U1081734,2024-06-14 19:15:45,yearly,79.99
U1081742,2024-05-29 10:59:47,monthly,9.99
U1081760,2024-05-10 18:06:29,monthly,9.99
U1081769,2024-05-06 17:05:06,monthly,9.99
U1081778,2024-05-17 15:43:38,monthly,9.99
U1081785,2024-05-05 20:19:57,monthly,9.99
U1081797,2024-04-29 12:38:01,monthly,9.99
U1081818,2024-05-12 07:13:18,yearly,79.99
U1081851,2024-05-13 15:38:49,monthly,9.99
U1081859,2024-05-24 23:54:37,yearly,79.99
U1081864,2024-05-03 01:22:12,yearly,79.99
U1081866,2024-05-14 20:23:14,monthly,9.99
U1081876,2024-05-20 23:55:52,monthly,9.99
U1081877,2024-04-29 21:39:19,yearly,79.99
U1081931,2024-04-30 00:02:39,yearly,79.99
U1081935,2024-04-29 09:11:28,monthly,9.99
U1081937,2024-05-06 11:18:45,monthly,9.99
U1081957,2024-04-29 04:19:36,monthly,9.99
U1081968,2024-05-30 07:56:12,monthly,9.99
U1081975,2024-05-13 20:19:08,monthly,9.99
U1081986,2024-05-16 08:10:14,monthly,9.99
U1081996,2024-04-29 22:24:13,monthly,9.99
U1082018,2024-05-15 04:31:04,monthly,9.99
U1082038,2024-04-29 04:40:06,monthly,9.99
U1082048,2024-05-20 15:17:51,monthly,9.99
U1082062,2024-05-10 00:08:31,yearly,79.99
U1082109,2024-05-01 11:08:15,monthly,9.99
U1082133,2024-05-08 10:25:22,monthly,9.99
U1082138,2024-05-01 21:27:27,monthly,9.99
U1082142,2024-05-15 07:03:48,monthly,9.99
U1082149,2024-04-30 04:16:37,yearly,79.99
U1082156,2024-05-03 23:22:15,monthly,9.99
U1082177,2024-05-30 03:32:04,monthly,9.99
U1082185,2024-04-29 16:56:42,monthly,9.99
U1082210,2024-05-06 22:13:47,yearly,79.99
U1082231,2024-06-18 09:15:48,monthly,9.99
U1082251,2024-04-29 03:45:01,yearly,79.99
U1082269,2024-05-01 10:32:17,yearly,79.99
U1082292,2024-05-04 12:40:58,monthly,9.99
U1082303,2024-04-29 01:09:48,monthly,9.99
U1082314,2024-05-07 08:04:42,yearly,79.99
U1082319,2024-04-30 21:18:44,monthly,9.99
U1082334,2024-04-29 23:44:17,monthly,9.99
U1082339,2024-05-06 00:02:25,yearly,79.99
U1082342,2024-04-29 15:47:20,monthly,9.99
U1082372,2024-04-30 03:03:03,monthly,9.99
U1082382,2024-04-29 22:55:42,monthly,9.99
U1082395,2024-05-01 23:27:13,monthly,9.99
U1082448,2024-05-05 21:38:59,yearly,79.99
U1082470,2024-04-29 21:25:35,yearly,79.99
U1082477,2024-05-02 09:19:54,monthly,9.99
U1082480,2024-06-02 02:10:58,yearly,79.99
U1082497,2024-05-05 05:19:04,monthly,9.99
U1082500,2024-05-06 15:03:53,monthly,9.99
U1082513,2024-04-29 03:55:14,yearly,79.99
U1082514,2024-04-30 06:25:06,monthly,9.99
U1082569,2024-05-11 06:53:19,monthly,9.99
U1082575,2024-05-09 13:02:28,monthly,9.99
U1082577,2024-05-05 22:58:33,monthly,9.99
U1082601,2024-05-01 07:25:04,monthly,9.99
U1082606,2024-05-02 15:41:22,monthly,9.99
U1082609,2024-05-08 22:52:21,monthly,9.99
U1082648,2024-05-15 12:30:49,monthly,9.99
U1082666,2024-05-02 06:42:46,monthly,9.99
U1082705,2024-05-07 06:32:25,monthly,9.99
U1082707,2024-05-09 06:02:39,monthly,9.99
U1082712,2024-05-03 07:19:25,monthly,9.99
U1082757,2024-06-04 22:57:38,monthly,9.99
U1082806,2024-05-24 03:33:14,yearly,79.99
U1082827,2024-05-07 22:35:59,monthly,9.99
U1082846,2024-05-08 05:30:31,monthly,9.99
U1082849,2024-05-07 19:20:41,monthly,9.99
U1082857,2024-05-14 04:55:48,monthly,9.99
U1082860,2024-05-16 05:03:09,monthly,9.99
U1082862,2024-05-17 07:03:01,monthly,9.99
U1082868,2024-06-01 08:34:31,yearly,79.99
U1082897,2024-05-09 16:11:18,monthly,9.99
U1082899,2024-05-03 19:32:34,yearly,79.99
U1082901,2024-05-19 23:29:18,monthly,9.99
U1082911,2024-05-01 21:20:15,monthly,9.99
U1082912,2024-05-06 00:49:13,monthly,9.99
U1082926,2024-05-07 13:21:27,monthly,9.99
U1082936,2024-05-09 05:48:29,monthly,9.99
U1082938,2024-05-10 15:18:45,monthly,9.99
U1082942,2024-05-02 23:52:58,yearly,79.99
U1082947,2024-05-02 19:28:52,yearly,79.99
U1082953,2024-07-16 05:00:37,monthly,9.99
U1082971,2024-05-09 13:34:26,monthly,9.99
U1082976,2024-05-20 19:16:35,monthly,9.99
U1082982,2024-05-06 10:25:05,monthly,9.99
U1082987,2024-05-02 00:14:42,monthly,9.99
U1082993,2024-05-12 11:18:25,yearly,79.99
U1082997,2024-05-16 21:53:21,monthly,9.99
U1083010,2024-05-10 11:41:56,yearly,79.99
U1083026,2024-04-30 19:47:35,monthly,9.99
U1083030,2024-05-07 17:41:18,monthly,9.99
U1083063,2024-05-19 05:02:06,monthly,9.99
U1083072,2024-05-04 04:18:09,monthly,9.99
U1083134,2024-05-17 23:14:06,monthly,9.99
U1083138,2024-06-03 14:40:02,monthly,9.99
U1083145,2024-05-09 16:29:47,monthly,9.99
U1083166,2024-05-04 17:13:43,monthly,9.99
U1083195,2024-06-06 10:48:01,yearly,79.99
U1083200,2024-05-06 02:43:12,monthly,9.99
U1083207,2024-05-12 22:39:04,monthly,9.99
U1083222,2024-06-06 14:43:58,yearly,79.99
U1083246,2024-05-13 12:04:50,yearly,79.99
U1083259,2024-05-01 15:08:35,yearly,79.99
U1083266,2024-05-19 14:27:53,monthly,9.99
U1083294,2024-05-13 17:31:17,monthly,9.99
U1083309,2024-05-01 12:50:18,monthly,9.99
U1083317,2024-04-30 01:40:35,monthly,9.99
U1083324,2024-04-30 01:53:08,monthly,9.99
U1083327,2024-06-01 18:48:13,yearly,79.99
U1083330,2024-05-04 17:11:33,monthly,9.99
U1083355,2024-05-03 04:17:20,monthly,9.99
U1083376,2024-05-06 05:27:05,monthly,9.99
U1083383,2024-05-04 01:36:46,monthly,9.99
U1083384,2024-05-10 15:21:19,monthly,9.99
U1083416,2024-05-02 04:38:09,monthly,9.99
U1083429,2024-05-02 03:18:18,monthly,9.99
U1083447,2024-05-15 07:10:53,monthly,9.99
U1083449,2024-06-07 09:40:18,monthly,9.99
U1083455,2024-05-16 15:05:08,monthly,9.99
U1083460,2024-05-11 09:32:53,monthly,9.99
U1083465,2024-05-04 19:15:21,monthly,9.99
U1083507,2024-05-01 06:37:01,monthly,9.99
U1083526,2024-05-21 04:26:09,monthly,9.99
U1083531,2024-05-16 16:09:09,yearly,79.99
U1083559,2024-05-03 07:13:05,monthly,9.99
U1083561,2024-04-30 00:15:37,monthly,9.99
U1083587,2024-05-27 03:26:28,monthly,9.99
U1083600,2024-05-07 23:59:35,monthly,9.99
U1083604,2024-05-14 00:28:53,monthly,9.99
U1083627,2024-06-25 03:26:29,monthly,9.99
U1083629,2024-05-01 16:31:04,yearly,79.99
U1083647,2024-05-07 05:02:24,monthly,9.99
U1083657,2024-05-07 01:06:00,monthly,9.99
U1083675,2024-05-28 18:31:18,monthly,9.99
U1083701,2024-05-05 19:48:10,monthly,9.99
U1083714,2024-06-03 04:29:27,monthly,9.99
U1083725,2024-05-03 23:36:43,yearly,79.99
U1083728,2024-05-07 07:10:20,monthly,9.99
U1083746,2024-05-03 13:34:15,monthly,9.99
U1083749,2024-05-08 05:07:46,monthly,9.99
U1083763,2024-05-09 22:12:59,monthly,9.99
U1083808,2024-05-08 16:01:07,monthly,9.99
U1083816,2024-05-30 04:11:20,yearly,79.99
U1083823,2024-05-28 00:19:35,yearly,79.99
U1083846,2024-05-16 22:49:36,yearly,79.99
U1083866,2024-05-28 10:47:10,monthly,9.99
U1083887,2024-06-03 04:50:10,monthly,9.99
U1083911,2024-05-09 05:37:44,monthly,9.99
U1083917,2024-05-13 20:49:14,monthly,9.99
U1083923,2024-05-06 00:44:25,monthly,9.99
U1083957,2024-05-01 07:04:32,monthly,9.99
U1083983,2024-05-26 04:57:59,yearly,79.99
U1083989,2024-05-02 07:43:38,monthly,9.99
U1084013,2024-05-17 01:34:20,monthly,9.99
U1084034,2024-05-05 02:16:46,yearly,79.99
U1084039,2024-05-08 18:31:15,monthly,9.99
U1084051,2024-05-24 15:14:31,monthly,9.99
U1084056,2024-05-17 14:29:33,yearly,79.99
U1084064,2024-05-05 00:20:50,yearly,79.99
U1084077,2024-05-02 08:12:29,yearly,79.99
U1084081,2024-05-19 07:26:40,monthly,9.99
U1084116,2024-05-02 07:58:33,yearly,79.99
U1084118,2024-05-03 00:09:02,monthly,9.99
U1084138,2024-05-09 22:43:05,yearly,79.99
U1084161,2024-05-24 11:15:36,monthly,9.99
U1084168,2024-05-06 02:23:07,monthly,9.99
U1084195,2024-05-20 04:46:40,yearly,79.99
U1084243,2024-05-08 23:58:49,monthly,9.99
U1084245,2024-05-23 11:45:46,monthly,9.99
U1084272,2024-05-16 05:25:54,yearly,79.99
U1084275,2024-05-13 14:28:22,monthly,9.99
U1084281,2024-05-10 14:40:59,yearly,79.99
U1084292,2024-05-11 23:32:57,monthly,9.99
U1084321,2024-05-18 06:12:06,monthly,9.99
U1084332,2024-05-09 10:19:25,monthly,9.99
U1084335,2024-05-18 04:37:49,yearly,79.99
U1084348,2024-05-08 21:59:01,yearly,79.99
U1084352,2024-06-15 15:59:30,monthly,9.99
U1084362,2024-05-01 19:53:36,monthly,9.99
U1084372,2024-05-06 05:33:25,monthly,9.99
U1084388,2024-05-01 01:19:14,monthly,9.99
U1084393,2024-05-07 22:37:37,monthly,9.99
U1084398,2024-05-09 10:30:50,monthly,9.99
U1084424,2024-05-27 19:04:48,monthly,9.99
U1084464,2024-05-21 02:56:23,monthly,9.99
U1084466,2024-05-05 06:17:23,monthly,9.99
U1084471,2024-06-20 18:36:50,monthly,9.99
U1084475,2024-05-16 19:54:45,monthly,9.99
U1084476,2024-05-05 05:04:32,monthly,9.99
U1084482,2024-05-06 08:17:54,yearly,79.99
U1084486,2024-05-19 20:21:48,monthly,9.99
U1084492,2024-05-07 10:58:09,monthly,9.99
U1084500,2024-05-02 10:56:50,monthly,9.99
U1084504,2024-05-14 20:32:29,yearly,79.99
U1084530,2024-06-04 06:33:39,monthly,9.99
U1084573,2024-05-04 15:14:35,monthly,9.99
U1084589,2024-05-02 06:31:08,monthly,9.99
U1084594,2024-05-21 08:33:38,monthly,9.99
U1084664,2024-05-11 04:05:20,monthly,9.99
U1084683,2024-05-18 09:14:16,yearly,79.99
U1084684,2024-05-15 10:28:53,yearly,79.99
U1084689,2024-05-09 04:53:31,monthly,9.99
U1084705,2024-05-29 03:21:44,monthly,9.99
U1084713,2024-05-05 16:04:14,yearly,79.99
U1084731,2024-05-07 01:50:54,yearly,79.99
U1084734,2024-05-07 05:01:09,monthly,9.99
U1084744,2024-05-02 01:19:16,monthly,9.99
U1084756,2024-05-09 17:12:22,monthly,9.99
U1084765,2024-05-28 22:57:02,monthly,9.99
U1084770,2024-05-03 04:15:48,monthly,9.99
U1084807,2024-05-02 03:15:03,monthly,9.99
U1084841,2024-06-24 20:11:21,yearly,79.99
U1084844,2024-05-09 23:53:16,yearly,79.99
U1084848,2024-05-16 02:57:15,monthly,9.99
U1084859,2024-06-01 22:50:10,monthly,9.99
U1084881,2024-05-16 22:34:46,monthly,9.99
U1084882,2024-05-05 01:20:19,monthly,9.99
U1084899,2024-05-02 05:04:36,monthly,9.99
U1084942,2024-05-10 20:08:11,monthly,9.99
U1084944,2024-05-21 17:06:18,monthly,9.99
U1084951,2024-05-09 03:08:32,monthly,9.99
U1084967,2024-05-02 21:27:07,monthly,9.99
U1084976,2024-05-11 09:09:41,monthly,9.99
U1085001,2024-05-14 15:03:37,monthly,9.99
U1085012,2024-05-25 19:01:46,yearly,79.99
U1085027,2024-05-04 03:48:18,yearly,79.99
U1085041,2024-05-04 02:44:10,monthly,9.99
U1085051,2024-05-12 00:18:32,monthly,9.99
U1085055,2024-05-10 00:44:06,yearly,79.99
U1085058,2024-05-09 01:31:01,monthly,9.99
U1085059,2024-05-09 20:39:19,monthly,9.99
U1085091,2024-05-03 18:19:51,monthly,9.99
U1085099,2024-05-06 00:17:15,monthly,9.99
U1085110,2024-05-12 00:10:51,monthly,9.99
U1085118,2024-05-25 19:26:17,monthly,9.99
U1085136,2024-05-06 13:10:16,yearly,79.99
U1085160,2024-05-07 23:49:49,monthly,9.99
U1085167,2024-05-05 20:22:32,monthly,9.99
U1085178,2024-05-08 03:34:44,monthly,9.99
U1085181,2024-05-30 18:28:49,monthly,9.99
U1085191,2024-05-10 15:30:29,monthly,9.99
U1085202,2024-05-07 12:04:45,monthly,9.99
U1085205,2024-05-07 02:52:06,monthly,9.99
U1085214,2024-07-03 04:41:14,monthly,9.99
U1085222,2024-05-05 19:44:54,monthly,9.99
U1085229,2024-05-16 03:39:18,monthly,9.99
U1085231,2024-05-07 19:19:16,monthly,9.99
U1085232,2024-05-12 11:40:11,monthly,9.99
U1085246,2024-05-02 20:20:31,monthly,9.99
U1085267,2024-05-03 21:46:51,monthly,9.99
U1085268,2024-05-29 23:11:47,monthly,9.99
U1085285,2024-05-03 14:13:16,yearly,79.99
U1085320,2024-05-04 11:10:09,monthly,9.99
U1085322,2024-06-11 06:17:55,monthly,9.99
U1085335,2024-05-09 15:44:25,yearly,79.99
U1085344,2024-05-28 22:00:05,yearly,79.99
U1085362,2024-06-14 22:12:34,monthly,9.99
U1085374,2024-05-04 02:34:07,monthly,9.99
U1085380,2024-05-15 11:45:36,monthly,9.99
U1085388,2024-05-19 02:57:40,monthly,9.99
U1085413,2024-05-20 05:39:54,yearly,79.99
U1085416,2024-05-03 10:04:26,monthly,9.99
U1085419,2024-06-03 16:14:54,monthly,9.99
U1085428,2024-05-15 19:08:18,yearly,79.99
U1085429,2024-05-31 11:11:48,monthly,9.99
U1085437,2024-05-29 10:07:57,monthly,9.99
U1085442,2024-06-02 18:27:07,monthly,9.99
U1085444,2024-05-04 09:24:46,monthly,9.99
U1085448,2024-05-10 15:41:22,monthly,9.99
U1085474,2024-05-21 02:54:32,yearly,79.99
U1085476,2024-05-23 02:52:21,monthly,9.99
U1085480,2024-05-16 03:43:06,monthly,9.99
U1085505,2024-05-05 06:17:35,monthly,9.99
U1085513,2024-05-07 18:39:54,monthly,9.99
U1085533,2024-05-11 08:25:20,yearly,79.99
U1085535,2024-05-30 16:33:42,monthly,9.99
U1085539,2024-06-06 10:10:34,monthly,9.99
U1085563,2024-05-27 17:18:51,monthly,9.99
U1085569,2024-05-08 02:34:28,monthly,9.99
U1085574,2024-05-03 20:30:13,monthly,9.99
U1085576,2024-05-16 07:37:27,yearly,79.99
U1085587,2024-06-04 02:20:55,monthly,9.99
U1085599,2024-05-03 21:28:23,monthly,9.99
U1085605,2024-05-05 20:32:55,monthly,9.99
U1085620,2024-05-20 20:37:22,monthly,9.99
U1085621,2024-06-04 02:58:26,yearly,79.99
U1085623,2024-05-04 01:32:21,monthly,9.99
U1085637,2024-05-05 02:25:22,monthly,9.99
U1085639,2024-05-10 11:03:46,monthly,9.99
U1085665,2024-05-03 06:01:01,monthly,9.99
U1085666,2024-05-03 18:09:26,monthly,9.99
U1085685,2024-05-08 11:56:25,monthly,9.99
U1085696,2024-05-07 09:14:49,monthly,9.99
U1085706,2024-05-31 11:13:09,yearly,79.99
U1085725,2024-05-04 18:50:08,monthly,9.99
U1085749,2024-05-30 09:26:10,monthly,9.99
U1085757,2024-05-28 10:58:47,monthly,9.99
U1085782,2024-05-12 09:10:28,monthly,9.99
U1085788,2024-05-03 08:33:34,yearly,79.99
U1085797,2024-05-17 21:33:17,yearly,79.99
U1085825,2024-05-31 16:26:37,monthly,9.99
U1085828,2024-05-25 21:38:54,yearly,79.99
U1085836,2024-05-15 13:37:40,monthly,9.99
U1085839,2024-05-26 14:48:57,monthly,9.99
U1085850,2024-05-30 19:58:16,monthly,9.99
U1085862,2024-05-12 20:19:58,monthly,9.99
U1085885,2024-05-05 11:53:59,monthly,9.99
U1085889,2024-05-09 14:45:58,monthly,9.99
U1085897,2024-05-17 15:25:31,monthly,9.99
U1085899,2024-06-04 22:04:22,monthly,9.99
U1085920,2024-05-11 23:09:28,monthly,9.99
U1085921,2024-05-24 15:16:41,monthly,9.99
U1085934,2024-05-04 12:40:35,monthly,9.99
U1085948,2024-05-04 00:24:18,monthly,9.99
U1085950,2024-05-09 20:22:00,monthly,9.99
U1085963,2024-06-13 21:47:06,monthly,9.99
U1085986,2024-05-08 21:00:16,monthly,9.99
U1086007,2024-05-04 08:19:41,monthly,9.99
U1086021,2024-05-06 02:30:55,monthly,9.99
U1086043,2024-06-03 06:25:08,monthly,9.99
U1086065,2024-06-03 17:46:40,monthly,9.99
U1086072,2024-05-05 02:09:57,yearly,79.99
U1086105,2024-05-03 16:24:23,monthly,9.99
U1086119,2024-05-27 06:32:02,monthly,9.99
U1086126,2024-05-10 16:25:34,yearly,79.99
U1086130,2024-05-05 20:55:33,yearly,79.99
U1086136,2024-06-13 15:37:15,monthly,9.99
U1086145,2024-05-11 20:13:37,monthly,9.99
U1086176,2024-05-04 17:02:51,monthly,9.99
U1086196,2024-05-04 20:42:12,yearly,79.99
U1086203,2024-05-23 22:17:18,monthly,9.99
U1086234,2024-05-03 09:59:35,monthly,9.99
U1086243,2024-05-10 05:37:41,monthly,9.99
U1086251,2024-05-03 20:06:20,monthly,9.99
U1086264,2024-05-03 20:47:25,monthly,9.99
U1086283,2024-05-05 08:57:01,monthly,9.99
U1086291,2024-05-18 03:59:09,monthly,9.99
U1086306,2024-05-17 00:38:59,monthly,9.99
U1086317,2024-05-09 17:33:13,yearly,79.99
U1086341,2024-05-04 14:06:42,monthly,9.99
U1086347,2024-05-16 21:05:17,yearly,79.99
U1086355,2024-05-11 13:47:30,yearly,79.99
U1086378,2024-05-10 12:35:52,monthly,9.99
U1086390,2024-05-12 12:12:17,monthly,9.99
U1086395,2024-05-05 07:37:27,monthly,9.99
U1086425,2024-06-08 20:52:49,monthly,9.99
U1086444,2024-05-12 08:10:12,monthly,9.99
U1086451,2024-05-04 09:51:56,monthly,9.99
U1086455,2024-05-06 14:10:39,monthly,9.99
U1086461,2024-05-06 01:22:28,yearly,79.99
U1086499,2024-05-10 04:13:09,monthly,9.99
U1086500,2024-05-18 16:37:01,monthly,9.99
U1086516,2024-05-29 06:55:57,monthly,9.99
U1086519,2024-05-09 16:04:38,monthly,9.99
U1086536,2024-05-15 23:48:12,monthly,9.99
U1086539,2024-05-14 23:53:18,monthly,9.99
U1086544,2024-05-06 14:53:51,yearly,79.99
U1086546,2024-05-07 13:44:14,monthly,9.99
U1086549,2024-06-06 03:13:51,monthly,9.99
U1086552,2024-05-18 04:16:28,monthly,9.99
U1086572,2024-05-05 11:09:41,monthly,9.99
U1086578,2024-06-12 20:30:50,monthly,9.99
U1086588,2024-05-17 13:28:32,monthly,9.99
U1086592,2024-05-14 10:15:07,monthly,9.99
U1086600,2024-05-11 23:58:13,monthly,9.99
U1086616,2024-05-26 23:52:48,yearly,79.99
U1086666,2024-05-16 02:08:17,monthly,9.99
U1086669,2024-05-09 18:09:05,monthly,9.99
U1086677,2024-05-23 19:28:15,monthly,9.99
U1086688,2024-05-10 06:39:47,monthly,9.99
U1086728,2024-05-09 07:32:44,monthly,9.99
U1086744,2024-05-23 04:12:29,yearly,79.99
U1086768,2024-05-17 21:01:00,monthly,9.99
U1086775,2024-05-24 05:14:33,monthly,9.99
U1086850,2024-05-26 03:33:30,yearly,79.99
U1086857,2024-05-04 20:48:00,monthly,9.99
U1086864,2024-06-13 20:21:56,monthly,9.99
U1086866,2024-05-05 11:00:42,yearly,79.99
U1086868,2024-05-13 22:27:42,monthly,9.99
U1086873,2024-05-15 20:23:44,monthly,9.99
U1086918,2024-06-11 19:09:38,monthly,9.99
U1086924,2024-05-05 20:19:01,yearly,79.99
U1086933,2024-05-05 17:56:17,monthly,9.99
U1086937,2024-05-04 04:24:04,monthly,9.99
U1086939,2024-05-08 12:53:54,monthly,9.99
U1086953,2024-05-04 07:51:34,monthly,9.99
U1086960,2024-05-04 11:16:12,monthly,9.99
U1086985,2024-05-05 09:49:34,yearly,79.99
U1086987,2024-05-05 01:30:28,monthly,9.99
U1087025,2024-05-16 12:52:10,monthly,9.99
U1087026,2024-05-04 21:26:17,monthly,9.99
U1087031,2024-05-25 17:07:03,monthly,9.99
U1087033,2024-05-04 06:07:05,monthly,9.99
U1087043,2024-07-19 10:35:19,monthly,9.99
U1087052,2024-05-04 03:44:19,monthly,9.99
U1087076,2024-05-19 04:13:48,monthly,9.99
U1087086,2024-05-28 20:28:23,monthly,9.99
U1087102,2024-06-03 11:00:02,monthly,9.99
U1087103,2024-05-24 03:28:28,yearly,79.99
U1087111,2024-05-30 02:51:37,monthly,9.99
U1087120,2024-05-06 14:25:54,monthly,9.99
U1087125,2024-05-28 23:27:22,yearly,79.99
U1087145,2024-05-25 18:18:34,monthly,9.99
U1087184,2024-05-05 18:30:45,monthly,9.99
U1087188,2024-05-28 03:35:29,monthly,9.99
U1087201,2024-05-05 10:26:08,monthly,9.99
U1087215,2024-05-08 00:05:29,yearly,79.99
U1087218,2024-05-26 16:23:49,monthly,9.99
U1087229,2024-06-17 08:30:04,monthly,9.99
U1087237,2024-05-12 01:53:23,yearly,79.99
U1087239,2024-05-12 04:33:07,yearly,79.99
U1087240,2024-05-23 02:03:02,monthly,9.99
U1087248,2024-05-17 12:31:00,monthly,9.99
U1087252,2024-06-02 09:51:00,monthly,9.99
U1087255,2024-05-09 07:41:45,monthly,9.99
U1087256,2024-05-25 21:21:54,yearly,79.99
U1087261,2024-05-08 22:15:48,monthly,9.99
U1087263,2024-05-15 18:51:33,yearly,79.99
U1087268,2024-05-10 13:04:36,monthly,9.99
U1087295,2024-05-20 22:57:20,monthly,9.99
U1087298,2024-05-11 22:59:57,monthly,9.99
U1087305,2024-05-25 21:00:30,monthly,9.99
U1087321,2024-05-13 11:08:07,monthly,9.99
U1087330,2024-06-02 23:54:40,monthly,9.99
U1087331,2024-05-05 21:16:57,monthly,9.99
U1087347,2024-05-05 03:46:28,monthly,9.99
U1087368,2024-05-05 04:09:49,monthly,9.99
U1087392,2024-06-18 07:51:48,monthly,9.99
U1087393,2024-05-23 15:15:58,monthly,9.99
U1087395,2024-06-03 04:43:38,monthly,9.99
U1087405,2024-06-14 20:24:00,monthly,9.99
U1087429,2024-05-05 14:23:35,monthly,9.99
U1087433,2024-05-05 05:01:55,monthly,9.99
U1087438,2024-05-19 00:30:30,monthly,9.99
U1087440,2024-06-06 16:07:32,monthly,9.99
U1087465,2024-05-11 09:01:14,monthly,9.99
U1087466,2024-05-06 18:05:44,monthly,9.99
U1087480,2024-05-12 18:14:14,monthly,9.99
U1087495,2024-05-21 01:27:19,monthly,9.99
U1087500,2024-05-06 00:06:41,monthly,9.99
U1087502,2024-05-07 17:43:53,monthly,9.99
